order_id,timestamp,hour_of_day,day_of_week,month,is_weekend,weather,weather_mult,tod_mult,ch_distance_km,segment_count,turn_count,road_highway_frac,road_primary_frac,road_secondary_frac,road_residential_frac,cpm_slack_min,batch_size,estimated_prep_variance,stage_delay_placed,stage_delay_prep,stage_delay_pickup,stage_delay_transit,stage_delay_delivered,route_time_min,cpm_eta_min,weather_delay_min,ground_truth_eta,is_late
4814,2024-01-09 13:58:30.251625,13,1,1,0,clear,1.0,1.1,17.339,235,20,0.0851,0.0426,0.5191,0.3532,0.0,5.0,16.3752,1.56,3.63,3.96,8.77,0.39,72.292,18.31,0.0,90.857,1
128,2024-01-09 15:18:01.612745,15,1,1,0,cloudy,1.05,1.0,14.095,167,14,0.3832,0.0838,0.3234,0.2096,0.0,4.0,15.2302,1.03,9.97,3.98,6.35,0.21,46.415,21.54,2.321,70.474,1
3820,2024-01-09 17:38:22.640305,17,1,1,0,clear,1.0,1.35,16.555,336,26,0.0,0.0625,0.5774,0.3601,0.0,4.0,16.1064,0.91,16.66,0.74,12.59,0.28,88.605,31.18,0.0,120.519,1
1860,2024-01-09 18:07:27.646533,18,1,1,0,clear,1.0,1.35,10.898,210,15,0.0143,0.0714,0.5429,0.3714,0.0,5.0,14.3126,0.77,10.48,2.79,10.82,0.3,57.884,25.16,0.0,84.501,1
4942,2024-01-09 19:11:50.107624,19,1,1,0,clear,1.0,1.35,5.984,112,5,0.0,0.0625,0.0982,0.8393,0.0,3.0,16.5072,1.92,12.16,2.88,11.5,0.67,36.343,29.13,0.0,66.692,1
4809,2024-01-09 20:12:45.848022,20,1,1,0,cloudy,1.05,1.35,8.589,134,10,0.0,0.5,0.3134,0.1866,0.0,3.0,15.8611,2.55,3.52,1.93,4.06,0.18,41.922,12.24,2.096,55.775,1
2130,2024-01-09 21:51:43.307501,21,1,1,0,cloudy,1.05,1.0,23.137,292,20,0.0651,0.1644,0.6233,0.1473,0.0,5.0,15.4213,1.16,5.97,3.93,14.06,0.2,86.325,25.32,4.316,114.847,1
154,2024-01-09 21:57:59.027353,21,1,1,0,cloudy,1.05,1.0,16.154,237,11,0.0,0.3122,0.2068,0.481,0.0,3.0,16.5917,4.25,7.87,2.95,12.25,0.53,65.166,27.85,3.258,95.602,1
3787,2024-01-10 00:19:28.957449,0,2,1,0,rainy,1.25,1.0,23.317,280,13,0.1,0.0143,0.6,0.2857,0.0,3.0,16.4533,1.8,8.96,3.11,8.47,0.27,108.571,22.61,27.143,156.831,1
122,2024-01-10 01:07:42.708821,1,2,1,0,clear,1.0,1.0,12.484,225,15,0.0,0.4667,0.3822,0.1511,0.0,5.0,15.9685,1.77,4.61,6.57,5.84,0.64,42.966,19.43,0.0,62.729,1
1817,2024-01-10 02:13:48.389069,2,2,1,0,clear,1.0,1.0,9.846,151,9,0.0,0.2119,0.4636,0.3245,0.0,3.0,16.4713,0.75,6.69,1.99,9.16,0.1,37.324,18.69,0.0,56.401,1
1889,2024-01-10 02:25:43.052730,2,2,1,0,clear,1.0,1.0,6.224,116,6,0.0259,0.0172,0.9052,0.0517,0.0,5.0,17.2053,1.66,8.25,2.68,7.41,0.68,22.844,20.68,0.0,41.277,1
4784,2024-01-10 05:29:06.589185,5,2,1,0,cloudy,1.05,1.0,23.106,332,20,0.1295,0.1265,0.5301,0.2139,0.0,5.0,14.9023,0.32,7.94,3.22,15.09,0.24,85.35,26.81,4.268,116.208,1
4607,2024-01-10 05:42:45.862966,5,2,1,0,rainy,1.25,1.0,10.412,198,7,0.0,0.0657,0.7677,0.1667,0.0,2.0,15.8614,3.33,4.88,1.22,10.91,0.4,49.197,20.74,12.299,81.954,1
2980,2024-01-10 08:57:37.954307,8,2,1,0,clear,1.0,1.35,22.43,317,22,0.2524,0.1136,0.4038,0.2303,0.0,5.0,16.0133,2.35,7.52,2.16,8.64,0.61,100.809,21.28,0.0,122.972,1
270,2024-01-10 10:34:35.246359,10,2,1,0,rainy,1.25,1.35,17.309,215,15,0.1907,0.1907,0.3488,0.2698,0.0,5.0,17.8574,0.49,12.95,7.19,8.86,0.41,99.452,29.9,24.863,154.917,1
3090,2024-01-10 10:58:13.444118,10,2,1,0,clear,1.0,1.35,28.178,324,19,0.1636,0.4105,0.3426,0.0833,0.0,5.0,17.1635,0.96,9.14,2.78,5.35,0.4,120.709,18.63,0.0,139.277,1
579,2024-01-10 14:14:53.069425,14,2,1,0,clear,1.0,1.1,28.322,363,11,0.0826,0.2948,0.5124,0.1102,0.0,2.0,18.3157,1.11,15.01,6.77,12.55,0.04,105.817,35.48,0.0,141.298,1
2857,2024-01-10 18:02:55.045498,18,2,1,0,heavy_rain,1.55,1.35,5.774,136,10,0.0,0.0,0.4118,0.5882,0.0,2.0,15.6883,0.6,10.14,2.62,11.92,0.3,51.617,25.58,28.389,107.551,1
2216,2024-01-10 19:07:06.703274,19,2,1,0,heavy_rain,1.55,1.35,29.582,400,19,0.0,0.2175,0.485,0.2975,0.0,5.0,16.8251,0.7,11.94,3.67,6.44,0.38,232.854,23.13,128.07,383.938,1
186,2024-01-10 20:13:34.027280,20,2,1,0,rainy,1.25,1.35,19.29,306,11,0.0,0.0817,0.8268,0.0915,0.0,2.0,15.4464,3.66,9.32,5.0,19.44,0.48,120.464,37.9,30.116,188.968,1
2644,2024-01-10 22:01:10.724072,22,2,1,0,clear,1.0,1.0,5.812,117,11,0.0427,0.1624,0.2137,0.5812,0.0,4.0,16.843,1.42,11.45,2.0,8.5,0.15,23.166,23.52,0.0,46.265,1
4531,2024-01-11 02:14:42.622513,2,3,1,0,cloudy,1.05,1.0,11.378,155,11,0.0839,0.1548,0.3548,0.4065,0.0,4.0,17.4214,0.76,5.06,1.01,10.59,0.44,44.688,17.86,2.234,64.186,1
3649,2024-01-11 05:01:22.697943,5,3,1,0,cloudy,1.05,1.0,22.677,225,13,0.0,0.3778,0.2889,0.3333,0.0,3.0,15.0157,0.81,8.85,4.11,17.83,0.42,87.023,32.02,4.351,122.656,1
218,2024-01-11 11:24:43.129678,11,3,1,0,clear,1.0,1.1,20.637,328,28,0.0,0.3659,0.4177,0.2165,0.0,2.0,16.5413,0.92,4.68,4.85,10.21,0.27,81.017,20.93,0.0,104.591,1
2419,2024-01-11 12:03:08.993975,12,3,1,0,clear,1.0,1.1,15.12,149,14,0.5369,0.0201,0.1946,0.2483,0.0,5.0,17.9789,1.7,20.21,1.4,8.79,0.55,49.671,32.65,0.0,82.354,1
4826,2024-01-11 12:26:27.991305,12,3,1,0,cloudy,1.05,1.1,24.595,279,10,0.1183,0.0,0.5269,0.3548,0.0,5.0,17.7182,0.34,15.07,2.91,8.4,0.35,106.83,27.07,5.342,138.031,1
4004,2024-01-11 12:36:42.689942,12,3,1,0,cloudy,1.05,1.1,19.365,353,21,0.017,0.0142,0.7224,0.2465,0.0,3.0,13.3328,0.42,7.82,5.47,7.67,0.19,86.417,21.57,4.321,114.5,1
288,2024-01-11 12:53:46.736840,12,3,1,0,heavy_rain,1.55,1.1,3.724,62,4,0.0,0.1129,0.7419,0.1452,0.0,4.0,15.4915,1.49,16.36,2.49,16.72,0.48,23.62,37.54,12.991,75.043,1
1177,2024-01-11 13:35:09.152321,13,3,1,0,clear,1.0,1.1,8.303,104,8,0.0,0.0577,0.4231,0.5192,0.0,3.0,16.169,2.55,6.56,2.94,5.36,0.03,37.743,17.44,0.0,56.495,1
885,2024-01-11 15:43:27.563662,15,3,1,0,cloudy,1.05,1.0,17.985,274,10,0.0,0.0255,0.4635,0.5109,0.0,5.0,16.0706,0.4,10.84,2.12,14.89,0.12,78.531,28.37,3.927,112.493,1
2258,2024-01-11 16:18:35.486398,16,3,1,0,cloudy,1.05,1.0,18.683,293,11,0.0,0.2321,0.7201,0.0478,0.0,3.0,15.3219,1.49,6.43,1.34,7.73,0.15,69.478,17.14,3.474,87.39,1
1059,2024-01-11 18:15:53.592057,18,3,1,0,cloudy,1.05,1.35,10.503,138,4,0.1884,0.0,0.6232,0.1884,0.0,5.0,17.6235,0.36,13.28,3.59,6.07,0.41,51.959,23.71,2.598,79.994,1
4517,2024-01-11 18:18:39.537542,18,3,1,0,clear,1.0,1.35,2.436,49,4,0.0,0.1224,0.0204,0.8571,0.0,5.0,15.7453,0.84,2.72,1.48,8.78,0.99,14.623,14.81,0.0,28.615,0
818,2024-01-11 19:31:14.780495,19,3,1,0,clear,1.0,1.35,16.999,158,20,0.0823,0.0,0.5823,0.3354,0.0,4.0,16.7286,1.98,4.34,4.99,9.24,0.07,87.633,20.62,0.0,108.72,1
2968,2024-01-11 19:52:47.527331,19,3,1,0,heavy_rain,1.55,1.35,6.828,68,5,0.0,0.1471,0.3529,0.5,0.0,5.0,16.1935,0.62,8.54,1.39,21.11,0.92,57.431,32.58,31.587,121.175,1
4,2024-01-11 21:01:25.112199,21,3,1,0,clear,1.0,1.0,8.99,117,16,0.0,0.4017,0.3077,0.2906,0.0,4.0,15.4439,1.38,9.42,1.35,14.97,0.3,32.364,27.42,0.0,60.06,1
4356,2024-01-11 22:37:33.277192,22,3,1,0,heavy_rain,1.55,1.0,21.695,244,13,0.0328,0.3197,0.5287,0.1189,0.0,5.0,15.2341,1.2,8.57,1.98,9.28,0.05,116.683,21.08,64.176,201.705,1
2753,2024-01-11 22:57:14.677088,22,3,1,0,clear,1.0,1.0,23.302,263,20,0.1939,0.0798,0.4335,0.2928,0.0,2.0,17.3586,1.59,9.37,4.36,21.29,0.39,81.533,37.0,0.0,118.672,1
909,2024-01-12 06:20:23.213158,6,4,1,0,clear,1.0,1.0,13.346,230,15,0.1652,0.1913,0.4696,0.1739,0.0,4.0,15.6678,1.02,12.81,8.23,13.54,0.68,45.086,36.28,0.0,80.809,1
2680,2024-01-12 07:06:01.007388,7,4,1,0,cloudy,1.05,1.0,21.224,252,17,0.0675,0.4563,0.3333,0.1429,0.0,4.0,17.0941,1.56,6.63,1.85,7.8,0.35,74.219,18.19,3.711,95.665,1
3368,2024-01-12 10:23:30.138699,10,4,1,0,cloudy,1.05,1.35,23.267,441,24,0.0249,0.1293,0.6893,0.1565,0.0,3.0,15.5893,2.13,11.78,1.78,14.86,0.98,120.914,31.53,6.046,157.692,1
722,2024-01-12 13:59:50.892584,13,4,1,0,clear,1.0,1.1,29.051,371,23,0.0377,0.4178,0.3073,0.2372,0.0,4.0,16.5826,1.29,2.89,1.83,13.75,0.72,111.106,20.48,0.0,132.349,1
2826,2024-01-12 16:50:17.484067,16,4,1,0,heavy_rain,1.55,1.0,17.866,181,6,0.0,0.6851,0.2762,0.0387,0.0,4.0,17.3782,1.05,8.15,3.83,8.28,0.25,88.976,21.56,48.937,158.738,1
3703,2024-01-12 18:43:35.745626,18,4,1,0,clear,1.0,1.35,21.239,232,14,0.069,0.2845,0.5259,0.1207,0.0,5.0,17.0329,2.04,4.44,3.72,11.31,0.27,98.477,21.78,0.0,121.023,1
258,2024-01-12 21:55:30.479293,21,4,1,0,rainy,1.25,1.0,12.256,182,8,0.0,0.4121,0.4011,0.1868,0.0,2.0,14.4921,0.88,8.55,4.04,13.45,0.31,53.771,27.23,13.443,94.095,1
910,2024-01-12 22:24:32.259156,22,4,1,0,clear,1.0,1.0,8.248,133,15,0.0977,0.0226,0.5414,0.3383,0.0,4.0,16.5681,1.17,17.2,1.22,11.98,0.35,31.083,31.92,0.0,63.871,1
2135,2024-01-12 22:34:34.235651,22,4,1,0,heavy_rain,1.55,1.0,18.417,156,13,0.0962,0.3974,0.4744,0.0321,0.0,5.0,16.3224,2.61,2.77,1.03,9.71,0.2,92.767,16.32,51.022,161.679,1
3683,2024-01-13 03:10:31.154028,3,5,1,1,heavy_rain,1.55,1.0,7.293,145,14,0.0,0.0483,0.3931,0.5586,0.0,2.0,15.6704,2.66,5.27,3.29,10.62,1.24,47.31,23.08,26.021,95.383,1
3998,2024-01-13 05:42:25.037778,5,5,1,1,clear,1.0,1.0,18.095,278,16,0.0072,0.1475,0.6655,0.1799,0.0,5.0,16.1563,2.58,6.34,2.07,12.19,0.42,67.047,23.6,0.0,92.541,1
4088,2024-01-13 17:04:53.569025,17,5,1,1,rainy,1.25,1.35,17.193,266,13,0.0865,0.2481,0.5526,0.1128,0.0,2.0,17.4381,0.8,5.68,2.9,12.19,0.19,99.393,21.76,24.848,146.173,1
3711,2024-01-13 23:51:24.273814,23,5,1,1,clear,1.0,1.0,12.218,162,16,0.0,0.3519,0.4074,0.2407,0.0,4.0,14.8895,2.27,5.06,5.09,10.61,0.2,43.984,23.23,0.0,66.586,1
317,2024-01-14 02:28:34.012481,2,6,1,1,rainy,1.25,1.0,29.128,325,18,0.3354,0.1508,0.3354,0.1785,0.0,2.0,15.9317,0.35,11.66,1.0,9.29,0.01,114.482,22.31,28.62,166.098,1
4691,2024-01-14 03:12:44.866521,3,6,1,1,clear,1.0,1.0,23.316,416,20,0.012,0.2356,0.6707,0.0817,0.0,3.0,15.4367,2.62,5.06,2.45,14.1,0.16,82.622,24.39,0.0,105.055,1
4816,2024-01-14 03:24:32.221329,3,6,1,1,cloudy,1.05,1.0,26.052,215,12,0.1535,0.2558,0.5721,0.0186,0.0,4.0,15.3901,1.1,6.31,4.89,12.41,0.82,88.801,25.53,4.44,119.124,1
114,2024-01-14 03:36:23.361886,3,6,1,1,rainy,1.25,1.0,6.441,91,7,0.0,0.2088,0.7582,0.033,0.0,2.0,17.098,1.32,10.84,2.78,6.83,0.12,28.569,21.89,7.142,57.902,1
3390,2024-01-14 07:37:01.601928,7,6,1,1,cloudy,1.05,1.0,24.758,282,9,0.0603,0.5638,0.1525,0.2234,0.0,5.0,16.9863,2.04,8.39,0.79,10.15,0.29,86.393,21.66,4.32,111.627,1
3937,2024-01-14 07:49:30.213457,7,6,1,1,clear,1.0,1.0,23.264,389,35,0.0077,0.1183,0.5553,0.3188,0.0,3.0,16.6597,0.94,5.36,1.81,11.57,0.44,89.666,20.12,0.0,108.715,1
280,2024-01-14 09:28:00.701573,9,6,1,1,clear,1.0,1.35,7.446,159,18,0.0314,0.0,0.2075,0.761,0.0,4.0,15.8829,0.75,6.98,4.57,22.59,0.22,44.122,35.11,0.0,78.297,1
1839,2024-01-14 09:40:35.090272,9,6,1,1,clear,1.0,1.35,20.807,300,20,0.0267,0.03,0.33,0.6133,0.0,2.0,13.0391,1.67,12.53,1.36,12.98,0.39,117.889,28.93,0.0,146.84,1
2688,2024-01-14 10:20:00.009676,10,6,1,1,clear,1.0,1.35,15.865,244,11,0.0164,0.1762,0.4918,0.3156,0.0,2.0,15.805,0.83,3.95,2.81,7.51,1.16,80.971,16.26,0.0,97.143,1
2060,2024-01-14 11:02:54.119853,11,6,1,1,rainy,1.25,1.1,15.632,129,14,0.1085,0.0,0.6279,0.2636,0.0,5.0,17.1673,1.08,3.87,7.9,5.96,0.17,79.554,18.98,19.889,118.181,1
540,2024-01-14 11:58:40.807740,11,6,1,1,clear,1.0,1.1,16.832,282,19,0.0,0.1844,0.5603,0.2553,0.0,3.0,16.2801,2.1,7.48,1.14,18.77,0.85,69.501,30.34,0.0,98.981,1
3768,2024-01-14 12:09:10.662584,12,6,1,1,heavy_rain,1.55,1.1,27.4,403,37,0.0273,0.1588,0.4491,0.3648,0.0,3.0,14.6272,1.66,5.8,4.43,18.3,0.44,178.35,30.63,98.093,308.79,1
2055,2024-01-14 12:29:37.954284,12,6,1,1,clear,1.0,1.1,15.867,183,14,0.235,0.0437,0.3388,0.3825,0.0,2.0,17.0204,2.11,11.78,1.85,6.44,0.24,61.472,22.42,0.0,84.65,1
4856,2024-01-14 13:31:54.584329,13,6,1,1,clear,1.0,1.1,22.609,273,14,0.1648,0.2198,0.4066,0.2088,0.0,2.0,16.6876,1.28,5.03,2.24,14.19,0.79,84.147,23.53,0.0,108.568,1
3674,2024-01-14 15:47:02.718197,15,6,1,1,rainy,1.25,1.0,7.1,153,8,0.0,0.0,0.4575,0.5425,0.0,4.0,14.7155,3.21,9.92,4.81,13.95,0.82,37.459,32.71,9.365,79.533,1
1085,2024-01-14 20:33:44.542486,20,6,1,1,rainy,1.25,1.35,20.17,268,18,0.0,0.1381,0.5858,0.2761,0.0,2.0,16.9061,2.75,3.05,1.47,12.0,0.57,129.809,19.84,32.452,181.402,1
2797,2024-01-14 23:20:41.763618,23,6,1,1,rainy,1.25,1.0,23.795,249,20,0.0482,0.2972,0.2771,0.3775,0.0,3.0,16.4322,0.54,2.39,0.9,6.91,0.18,109.014,10.92,27.253,147.158,1
1164,2024-01-15 03:44:05.944346,3,0,1,0,cloudy,1.05,1.0,21.999,305,18,0.3148,0.1443,0.3016,0.2393,0.0,3.0,15.4097,0.64,4.43,4.55,12.53,0.35,74.32,22.5,3.716,101.497,1
3067,2024-01-15 06:53:38.723571,6,0,1,0,clear,1.0,1.0,4.388,117,3,0.0,0.0,0.2735,0.7265,0.0,4.0,17.2545,2.26,4.69,2.34,6.4,0.27,19.465,15.96,0.0,33.614,1
1264,2024-01-15 09:11:38.395775,9,0,1,0,cloudy,1.05,1.35,4.076,38,4,0.3684,0.3684,0.2105,0.0526,0.0,4.0,15.0151,1.95,10.03,1.68,10.63,0.5,16.783,24.79,0.839,42.966,1
3349,2024-01-15 10:49:53.536663,10,0,1,0,cloudy,1.05,1.35,23.565,194,12,0.1237,0.0979,0.6134,0.1649,0.0,5.0,17.8816,0.7,6.11,3.12,9.56,0.23,117.346,19.72,5.867,143.267,1
1768,2024-01-15 12:13:51.789042,12,0,1,0,clear,1.0,1.1,9.073,128,8,0.0,0.2109,0.6328,0.1562,0.0,4.0,17.3035,2.95,6.72,4.36,12.14,0.35,36.395,26.52,0.0,62.99,1
1451,2024-01-15 13:33:54.574573,13,0,1,0,cloudy,1.05,1.1,7.54,170,4,0.0,0.0,0.8706,0.1294,0.0,4.0,14.3286,2.04,7.81,4.86,15.87,0.23,33.145,30.81,1.657,65.952,1
4231,2024-01-15 16:26:21.339330,16,0,1,0,cloudy,1.05,1.0,14.169,259,22,0.0232,0.0618,0.4672,0.4479,0.0,3.0,14.912,1.98,13.8,3.77,6.9,0.95,59.483,27.4,2.974,91.844,1
633,2024-01-15 16:37:58.720581,16,0,1,0,clear,1.0,1.0,3.002,50,6,0.0,0.0,0.56,0.44,0.0,3.0,17.1993,1.08,10.58,3.15,17.21,1.87,12.337,33.89,0.0,46.867,1
4686,2024-01-15 18:23:32.161536,18,0,1,0,clear,1.0,1.35,25.926,398,31,0.0201,0.1683,0.4849,0.3266,0.0,2.0,16.5353,2.68,2.73,0.62,15.29,0.66,132.655,21.98,0.0,153.966,1
2076,2024-01-15 20:31:20.332598,20,0,1,0,cloudy,1.05,1.35,21.936,375,8,0.0293,0.152,0.6827,0.136,0.0,2.0,17.2416,2.9,9.63,1.11,11.35,0.03,112.617,25.02,5.631,144.438,1
3181,2024-01-15 22:11:19.573614,22,0,1,0,rainy,1.25,1.0,7.422,133,10,0.0677,0.1278,0.6391,0.1654,0.0,5.0,15.4632,0.52,11.66,3.77,11.43,1.19,33.33,28.57,8.332,68.392,1
598,2024-01-16 00:51:43.555863,0,1,1,0,rainy,1.25,1.0,12.888,225,12,0.0,0.0444,0.6222,0.3333,0.0,5.0,13.4109,0.68,13.85,11.91,3.08,0.4,63.739,29.92,15.935,111.017,1
4583,2024-01-16 06:09:44.279778,6,1,1,0,clear,1.0,1.0,26.652,495,21,0.0,0.1152,0.7838,0.101,0.0,5.0,15.121,0.62,1.39,0.86,7.34,0.55,98.086,10.76,0.0,109.463,1
116,2024-01-16 06:25:14.871213,6,1,1,0,clear,1.0,1.0,14.57,266,12,0.0,0.0263,0.7368,0.2368,0.0,2.0,16.7474,0.45,3.56,2.62,8.77,0.44,56.55,15.84,0.0,71.602,1
2548,2024-01-16 07:39:08.171747,7,1,1,0,rainy,1.25,1.0,6.268,112,5,0.0,0.0357,0.5179,0.4464,0.0,2.0,16.0358,2.11,3.77,3.29,12.26,0.42,31.958,21.85,7.989,62.353,1
664,2024-01-16 08:30:08.728757,8,1,1,0,clear,1.0,1.35,24.814,361,23,0.1247,0.1247,0.4681,0.2825,0.0,5.0,15.4322,0.27,11.1,1.7,7.06,0.72,120.001,20.85,0.0,140.35,1
556,2024-01-16 11:01:52.415642,11,1,1,0,clear,1.0,1.1,14.332,234,15,0.0,0.2137,0.4915,0.2949,0.0,4.0,15.7249,1.56,9.72,3.28,17.75,0.71,59.316,33.02,0.0,92.37,1
4810,2024-01-16 11:22:43.424817,11,1,1,0,rainy,1.25,1.1,11.438,160,8,0.0,0.4313,0.5,0.0688,0.0,3.0,16.1411,1.79,7.72,4.95,13.8,0.19,53.582,28.45,13.396,95.474,1
2252,2024-01-16 12:26:54.245225,12,1,1,0,clear,1.0,1.1,3.757,89,6,0.0,0.0,0.2921,0.7079,0.0,4.0,16.38,1.75,17.5,6.15,9.79,0.28,18.239,35.47,0.0,52.608,1
2094,2024-01-16 19:27:40.132958,19,1,1,0,cloudy,1.05,1.35,19.347,158,13,0.1203,0.5759,0.1392,0.1646,0.0,5.0,15.7545,1.14,5.15,2.67,7.34,0.49,87.316,16.79,4.366,108.25,1
306,2024-01-16 22:21:01.224333,22,1,1,0,heavy_rain,1.55,1.0,17.009,165,11,0.0242,0.0424,0.4606,0.4727,0.0,5.0,15.5342,0.78,2.45,2.02,8.12,0.98,106.546,14.35,58.6,180.849,1
3727,2024-01-16 22:58:55.885756,22,1,1,0,cloudy,1.05,1.0,20.766,124,11,0.0968,0.2661,0.3226,0.3145,0.0,5.0,14.9455,3.07,4.96,1.31,14.46,1.23,77.341,25.03,3.867,106.426,1
1382,2024-01-17 00:08:25.978474,0,2,1,0,clear,1.0,1.0,2.032,42,6,0.0,0.1667,0.3571,0.4762,0.0,3.0,17.6234,0.39,2.91,2.43,18.63,0.9,8.08,25.26,0.0,33.306,1
4929,2024-01-17 00:20:31.775950,0,2,1,0,cloudy,1.05,1.0,34.858,365,14,0.1479,0.4877,0.274,0.0904,0.0,4.0,16.0383,1.32,5.76,1.99,11.11,0.41,115.375,20.59,5.769,142.561,1
2889,2024-01-17 00:54:18.498729,0,2,1,0,rainy,1.25,1.0,16.449,247,13,0.0769,0.0283,0.5628,0.332,0.0,2.0,16.7762,0.51,6.81,3.49,9.6,0.92,78.16,21.33,19.54,120.156,1
109,2024-01-17 02:12:00.120095,2,2,1,0,clear,1.0,1.0,17.783,311,21,0.0,0.2476,0.5241,0.2283,0.0,4.0,18.2078,1.19,21.21,4.06,16.63,0.36,65.369,43.45,0.0,107.587,1
536,2024-01-17 04:22:50.266078,4,2,1,0,rainy,1.25,1.0,26.593,363,20,0.0386,0.1488,0.5592,0.2534,0.0,3.0,15.6453,1.29,1.3,1.95,9.11,0.28,123.15,13.93,30.788,167.357,1
3320,2024-01-17 09:06:03.437024,9,2,1,0,clear,1.0,1.35,26.985,361,17,0.0997,0.0,0.7645,0.1357,0.0,4.0,15.9766,1.37,7.16,1.07,12.64,0.45,131.58,22.69,0.0,153.874,1
3667,2024-01-17 09:34:45.109447,9,2,1,0,clear,1.0,1.35,17.321,145,10,0.0897,0.5241,0.2069,0.1793,0.0,4.0,15.6106,1.25,1.87,3.18,11.69,0.43,76.55,18.42,0.0,93.683,1
4571,2024-01-17 12:14:55.714835,12,2,1,0,clear,1.0,1.1,14.484,192,9,0.0417,0.0938,0.776,0.0885,0.0,3.0,15.8625,0.46,4.75,7.27,9.2,0.05,57.467,21.73,0.0,79.39,1
363,2024-01-17 13:14:17.032118,13,2,1,0,heavy_rain,1.55,1.1,6.197,95,5,0.0,0.0737,0.3684,0.5579,0.0,4.0,15.8273,0.73,6.72,6.18,6.75,0.99,43.92,21.37,24.156,90.888,1
599,2024-01-17 14:14:43.428596,14,2,1,0,clear,1.0,1.1,24.222,281,17,0.2064,0.4057,0.3203,0.0676,0.0,3.0,14.5072,1.37,5.58,1.08,9.04,0.6,82.729,17.67,0.0,100.739,1
1862,2024-01-17 14:30:41.692150,14,2,1,0,clear,1.0,1.1,27.322,362,17,0.0608,0.4144,0.395,0.1298,0.0,4.0,16.6066,1.57,15.33,2.2,12.03,0.18,101.027,31.31,0.0,133.125,1
1398,2024-01-17 14:43:39.500999,14,2,1,0,clear,1.0,1.1,10.8,128,14,0.0,0.3281,0.3516,0.3203,0.0,5.0,16.7106,1.05,14.25,3.15,4.38,0.24,43.786,23.07,0.0,66.444,1
3724,2024-01-17 17:01:49.246175,17,2,1,0,clear,1.0,1.35,4.66,74,4,0.0,0.0,0.7568,0.2432,0.0,5.0,16.6857,0.99,3.08,2.13,9.04,0.08,24.609,15.32,0.0,41.153,1
943,2024-01-17 18:27:36.103571,18,2,1,0,clear,1.0,1.35,7.967,188,9,0.0,0.0053,0.6117,0.383,0.0,5.0,15.7979,2.98,2.78,1.43,13.54,0.78,43.504,21.51,0.0,65.729,1
1006,2024-01-17 18:47:53.526603,18,2,1,0,clear,1.0,1.35,3.962,78,5,0.0,0.0513,0.3205,0.6282,0.0,4.0,14.4744,0.62,8.89,3.06,19.49,1.05,22.782,33.11,0.0,56.665,1
322,2024-01-17 18:52:51.188205,18,2,1,0,clear,1.0,1.35,11.792,197,12,0.0,0.1726,0.4365,0.3909,0.0,5.0,17.2342,1.38,8.85,2.42,12.3,0.67,61.897,25.62,0.0,87.404,1
4361,2024-01-17 23:20:06.656898,23,2,1,0,clear,1.0,1.0,29.634,300,14,0.14,0.39,0.4467,0.0233,0.0,2.0,15.6091,1.05,6.57,1.78,12.16,0.54,94.325,22.1,0.0,114.806,1
3489,2024-01-18 01:53:47.592302,1,3,1,0,clear,1.0,1.0,12.649,268,18,0.0112,0.0037,0.5858,0.3993,0.0,5.0,15.2489,1.1,5.95,2.37,11.17,1.01,51.057,21.6,0.0,71.362,1
3511,2024-01-18 12:30:34.908226,12,3,1,0,clear,1.0,1.1,7.73,115,9,0.2783,0.0,0.4522,0.2696,0.0,3.0,15.0595,2.84,11.43,3.36,6.96,0.05,28.863,24.64,0.0,53.305,1
3321,2024-01-18 12:54:30.139460,12,3,1,0,clear,1.0,1.1,4.412,88,2,0.0,0.0,0.5227,0.4773,0.0,5.0,16.1321,1.19,6.57,2.14,11.0,0.45,20.138,21.35,0.0,40.854,1
1109,2024-01-18 13:46:18.227077,13,3,1,0,rainy,1.25,1.1,14.198,221,18,0.0,0.2443,0.4118,0.3439,0.0,2.0,16.2775,2.17,6.17,3.25,7.33,0.39,73.778,19.31,18.445,112.254,1
3836,2024-01-18 15:00:08.703173,15,3,1,0,clear,1.0,1.0,27.885,391,17,0.0205,0.087,0.6445,0.2481,0.0,2.0,15.5138,0.25,8.42,6.2,10.64,0.71,105.713,26.22,0.0,133.094,1
4104,2024-01-18 17:14:30.914107,17,3,1,0,cloudy,1.05,1.35,15.195,208,20,0.2019,0.0096,0.3798,0.4087,0.0,3.0,17.5126,0.47,9.98,1.52,14.79,0.81,78.228,27.57,3.911,110.637,1
1684,2024-01-18 21:59:24.340816,21,3,1,0,heavy_rain,1.55,1.0,5.716,33,2,0.0909,0.0,0.8182,0.0909,0.0,4.0,16.0656,0.95,4.49,5.99,8.86,0.48,31.823,20.77,17.503,71.34,1
4333,2024-01-18 23:07:01.910032,23,3,1,0,rainy,1.25,1.0,4.056,81,5,0.0,0.0,0.1481,0.8519,0.0,3.0,14.6258,1.0,7.23,1.61,16.16,0.14,23.301,26.14,5.825,56.568,1
1165,2024-01-18 23:47:20.204128,23,3,1,0,clear,1.0,1.0,12.624,216,10,0.0231,0.0,0.8148,0.162,0.0,3.0,14.9182,0.49,5.89,0.31,8.27,0.49,47.809,15.45,0.0,61.268,1
1630,2024-01-19 02:46:37.029628,2,4,1,0,rainy,1.25,1.0,22.927,272,17,0.1691,0.4154,0.2904,0.125,0.0,2.0,16.3601,0.52,8.11,2.62,24.8,0.03,91.381,36.08,22.845,150.783,1
